dataset,strategy,seed,task_id,n,coverage,coverage_deficit,mean_set_size,normalized_mean_set_size,p90_set_size,empty_rate,singleton_action_rate,no_decision_rate,action_accuracy,wrong_action_rate_all,top1_accuracy,valid_calibrator_rate
RotatedMNIST,oracle_qhat_selected_by_inferred_context,4,3,600,0.895,0.0050000000000000044,0.8966666666666666,0.14944444444444444,1.0,0.10333333333333333,0.8966666666666666,0.10333333333333339,0.9981412639405205,0.0016666666666666668,0.9766666666666667,1.0
RotatedMNIST,oracle_qhat_selected_by_inferred_context,4,4,600,0.91,0.0,0.9183333333333333,0.15305555555555558,1.0,0.08166666666666667,0.9183333333333333,0.08166666666666667,0.9909255898366606,0.008333333333333333,0.9783333333333334,1.0
SplitCIFAR10,global_seed,0,0,600,0.9183333333333333,0.0,0.9883333333333333,0.09883333333333331,1.0,0.011666666666666667,0.9883333333333333,0.011666666666666714,0.9291736930860034,0.07,0.9266666666666666,1.0
SplitCIFAR10,global_seed,0,1,600,0.8283333333333334,0.07166666666666666,0.95,0.09499999999999999,1.0,0.05,0.95,0.050000000000000044,0.8719298245614036,0.12166666666666667,0.855,1.0
SplitCIFAR10,global_seed,0,2,600,0.8716666666666667,0.02833333333333332,0.9533333333333334,0.09533333333333333,1.0,0.04666666666666667,0.9533333333333334,0.046666666666666634,0.9143356643356644,0.08166666666666667,0.8983333333333333,1.0
SplitCIFAR10,global_seed,0,3,600,0.9233333333333333,0.0,0.9566666666666667,0.09566666666666665,1.0,0.043333333333333335,0.9566666666666667,0.043333333333333335,0.9651567944250871,0.03333333333333333,0.945,1.0
SplitCIFAR10,global_seed,0,4,600,0.9316666666666666,0.0,0.9716666666666667,0.09716666666666665,1.0,0.028333333333333332,0.9716666666666667,0.02833333333333332,0.9588336192109777,0.04,0.9433333333333334,1.0
SplitCIFAR10,global_seed,1,0,600,0.94,0.0,0.9983333333333333,0.09983333333333332,1.0,0.0016666666666666668,0.9983333333333333,0.0016666666666667052,0.9415692821368948,0.058333333333333334,0.9416666666666667,1.0
SplitCIFAR10,global_seed,1,1,600,0.845,0.05500000000000005,0.9966666666666667,0.09966666666666667,1.0,0.006666666666666667,0.99,0.010000000000000009,0.8501683501683501,0.14833333333333334,0.8433333333333334,1.0
SplitCIFAR10,global_seed,1,2,600,0.9033333333333333,0.0,1.0083333333333333,0.10083333333333333,1.0,0.008333333333333333,0.975,0.025000000000000022,0.9094017094017094,0.08833333333333333,0.9016666666666666,1.0
SplitCIFAR10,global_seed,1,3,600,0.955,0.0,1.0033333333333334,0.10033333333333333,1.0,0.0,0.9966666666666667,0.0033333333333332993,0.9548494983277592,0.045,0.955,1.0
SplitCIFAR10,global_seed,1,4,600,0.9433333333333334,0.0,1.005,0.10049999999999999,1.0,0.0033333333333333335,0.9883333333333333,0.011666666666666714,0.9460370994940978,0.05333333333333334,0.94,1.0
SplitCIFAR10,global_seed,2,0,600,0.9516666666666667,0.0,1.0533333333333332,0.10533333333333332,1.0,0.0,0.9466666666666667,0.053333333333333344,0.948943661971831,0.04833333333333333,0.9266666666666666,1.0
SplitCIFAR10,global_seed,2,1,600,0.8583333333333333,0.04166666666666674,1.0183333333333333,0.10183333333333332,1.0,0.013333333333333334,0.955,0.04500000000000004,0.8656195462478184,0.12833333333333333,0.8533333333333334,1.0
SplitCIFAR10,global_seed,2,2,600,0.8433333333333334,0.05666666666666664,0.975,0.0975,1.0,0.04666666666666667,0.9316666666666666,0.06833333333333336,0.8837209302325582,0.10833333333333334,0.855,1.0
SplitCIFAR10,global_seed,2,3,600,0.96,0.0,1.0033333333333334,0.10033333333333333,1.0,0.0033333333333333335,0.99,0.010000000000000009,0.9629629629629629,0.03666666666666667,0.9566666666666667,1.0
SplitCIFAR10,global_seed,2,4,600,0.9666666666666667,0.0,1.0316666666666667,0.10316666666666666,1.0,0.0016666666666666668,0.965,0.03500000000000003,0.9689119170984456,0.03,0.9533333333333334,1.0
SplitCIFAR10,global_seed,3,0,600,0.9516666666666667,0.0,0.9883333333333333,0.09883333333333333,1.0,0.011666666666666667,0.9883333333333333,0.011666666666666714,0.9629005059021922,0.03666666666666667,0.9616666666666667,1.0
SplitCIFAR10,global_seed,3,1,600,0.7983333333333333,0.10166666666666668,0.9133333333333333,0.09133333333333332,1.0,0.08666666666666667,0.9133333333333333,0.08666666666666667,0.8740875912408759,0.115,0.845,1.0
SplitCIFAR10,global_seed,3,2,600,0.8866666666666667,0.013333333333333308,0.9683333333333334,0.09683333333333333,1.0,0.03166666666666667,0.9683333333333334,0.03166666666666662,0.9156626506024096,0.08166666666666667,0.9016666666666666,1.0
SplitCIFAR10,global_seed,3,3,600,0.9416666666666667,0.0,0.96,0.09599999999999999,1.0,0.04,0.96,0.040000000000000036,0.9809027777777778,0.018333333333333333,0.9666666666666667,1.0
SplitCIFAR10,global_seed,3,4,600,0.8883333333333333,0.011666666666666714,0.9433333333333334,0.09433333333333332,1.0,0.056666666666666664,0.9433333333333334,0.05666666666666664,0.941696113074205,0.055,0.9216666666666666,1.0
SplitCIFAR10,global_seed,4,0,600,0.9433333333333334,0.0,1.0016666666666667,0.10016666666666665,1.0,0.0,0.9983333333333333,0.0016666666666667052,0.9432387312186978,0.056666666666666664,0.9416666666666667,1.0
SplitCIFAR10,global_seed,4,1,600,0.8366666666666667,0.06333333333333335,0.9383333333333334,0.09383333333333332,1.0,0.06166666666666667,0.9383333333333334,0.06166666666666665,0.8916518650088809,0.10166666666666667,0.875,1.0
SplitCIFAR10,global_seed,4,2,600,0.805,0.09499999999999997,0.8733333333333333,0.08733333333333333,1.0,0.12666666666666668,0.8733333333333333,0.1266666666666667,0.9217557251908397,0.06833333333333333,0.8683333333333333,1.0
SplitCIFAR10,global_seed,4,3,600,0.9483333333333334,0.0,1.0,0.09999999999999999,1.0,0.0016666666666666668,0.9966666666666667,0.0033333333333332993,0.9498327759197325,0.05,0.95,1.0
SplitCIFAR10,global_seed,4,4,600,0.93,0.0,0.9866666666666667,0.09866666666666667,1.0,0.015,0.9833333333333333,0.01666666666666672,0.9440677966101695,0.055,0.9366666666666666,1.0
SplitCIFAR10,stale_t0_seed,0,0,600,0.8866666666666667,0.013333333333333308,0.9333333333333333,0.09333333333333334,1.0,0.06666666666666667,0.9333333333333333,0.06666666666666665,0.95,0.04666666666666667,0.9266666666666666,1.0
SplitCIFAR10,stale_t0_seed,0,1,600,0.795,0.10499999999999998,0.9,0.08999999999999998,1.0,0.1,0.9,0.09999999999999998,0.8833333333333333,0.105,0.855,1.0
SplitCIFAR10,stale_t0_seed,0,2,600,0.82,0.08000000000000007,0.865,0.0865,1.0,0.135,0.865,0.135,0.9479768786127167,0.045,0.8983333333333333,1.0
SplitCIFAR10,stale_t0_seed,0,3,600,0.8833333333333333,0.01666666666666672,0.9016666666666666,0.09016666666666666,1.0,0.09833333333333333,0.9016666666666666,0.09833333333333338,0.9796672828096118,0.018333333333333333,0.945,1.0
SplitCIFAR10,stale_t0_seed,0,4,600,0.9016666666666666,0.0,0.9233333333333333,0.09233333333333332,1.0,0.07666666666666666,0.9233333333333333,0.07666666666666666,0.9765342960288809,0.021666666666666667,0.9433333333333334,1.0
SplitCIFAR10,stale_t0_seed,1,0,600,0.8983333333333333,0.0016666666666667052,0.9383333333333334,0.09383333333333332,1.0,0.06166666666666667,0.9383333333333334,0.06166666666666665,0.9573712255772646,0.04,0.9416666666666667,1.0
SplitCIFAR10,stale_t0_seed,1,1,600,0.7833333333333333,0.1166666666666667,0.8866666666666667,0.08866666666666664,1.0,0.11333333333333333,0.8866666666666667,0.11333333333333329,0.8834586466165414,0.10333333333333333,0.8433333333333334,1.0
SplitCIFAR10,stale_t0_seed,1,2,600,0.79,0.10999999999999999,0.84,0.08399999999999999,1.0,0.16,0.84,0.16000000000000003,0.9404761904761905,0.05,0.9016666666666666,1.0
SplitCIFAR10,stale_t0_seed,1,3,600,0.8883333333333333,0.011666666666666714,0.905,0.0905,1.0,0.095,0.905,0.09499999999999997,0.9815837937384899,0.016666666666666666,0.955,1.0
SplitCIFAR10,stale_t0_seed,1,4,600,0.865,0.03500000000000003,0.89,0.089,1.0,0.11,0.89,0.10999999999999999,0.9719101123595506,0.025,0.94,1.0
SplitCIFAR10,stale_t0_seed,2,0,600,0.91,0.0,0.9683333333333334,0.09683333333333333,1.0,0.03166666666666667,0.9683333333333334,0.03166666666666662,0.9397590361445783,0.058333333333333334,0.9266666666666666,1.0
SplitCIFAR10,stale_t0_seed,2,1,600,0.8266666666666667,0.07333333333333336,0.9516666666666667,0.09516666666666666,1.0,0.04833333333333333,0.9516666666666667,0.04833333333333334,0.8686514886164624,0.125,0.8533333333333334,1.0
SplitCIFAR10,stale_t0_seed,2,2,600,0.755,0.14500000000000002,0.8216666666666667,0.08216666666666667,1.0,0.17833333333333334,0.8216666666666667,0.17833333333333334,0.9188640973630832,0.06666666666666667,0.855,1.0
SplitCIFAR10,stale_t0_seed,2,3,600,0.9183333333333333,0.0,0.9466666666666667,0.09466666666666666,1.0,0.05333333333333334,0.9466666666666667,0.053333333333333344,0.9700704225352113,0.028333333333333332,0.9566666666666667,1.0
SplitCIFAR10,stale_t0_seed,2,4,600,0.94,0.0,0.975,0.09749999999999999,1.0,0.025,0.975,0.025000000000000022,0.9641025641025641,0.035,0.9533333333333334,1.0
SplitCIFAR10,stale_t0_seed,3,0,600,0.8616666666666667,0.03833333333333333,0.8783333333333333,0.08783333333333332,1.0,0.12166666666666667,0.8783333333333333,0.1216666666666667,0.9810246679316889,0.016666666666666666,0.9616666666666667,1.0
SplitCIFAR10,stale_t0_seed,3,1,600,0.695,0.20500000000000007,0.7583333333333333,0.07583333333333334,1.0,0.24166666666666667,0.7583333333333333,0.2416666666666667,0.9164835164835164,0.06333333333333334,0.845,1.0
SplitCIFAR10,stale_t0_seed,3,2,600,0.7966666666666666,0.10333333333333339,0.8333333333333334,0.08333333333333333,1.0,0.16666666666666666,0.8333333333333334,0.16666666666666663,0.956,0.03666666666666667,0.9016666666666666,1.0
SplitCIFAR10,stale_t0_seed,3,3,600,0.8216666666666667,0.07833333333333337,0.8216666666666667,0.08216666666666667,1.0,0.17833333333333334,0.8216666666666667,0.17833333333333334,1.0,0.0,0.9666666666666667,1.0
SplitCIFAR10,stale_t0_seed,3,4,600,0.785,0.11499999999999999,0.7966666666666666,0.07966666666666666,1.0,0.20333333333333334,0.7966666666666666,0.20333333333333337,0.9853556485355649,0.011666666666666667,0.9216666666666666,1.0
SplitCIFAR10,stale_t0_seed,4,0,600,0.905,0.0,0.935,0.09349999999999999,1.0,0.065,0.935,0.06499999999999995,0.9679144385026738,0.03,0.9416666666666667,1.0
SplitCIFAR10,stale_t0_seed,4,1,600,0.72,0.18000000000000005,0.7633333333333333,0.07633333333333332,1.0,0.23666666666666666,0.7633333333333333,0.2366666666666667,0.9432314410480349,0.043333333333333335,0.875,1.0
SplitCIFAR10,stale_t0_seed,4,2,600,0.5916666666666667,0.30833333333333335,0.61,0.06099999999999999,1.0,0.39,0.61,0.39,0.9699453551912568,0.018333333333333333,0.8683333333333333,1.0
SplitCIFAR10,stale_t0_seed,4,3,600,0.9133333333333333,0.0,0.9383333333333334,0.09383333333333332,1.0,0.06166666666666667,0.9383333333333334,0.06166666666666665,0.9733570159857904,0.025,0.95,1.0
SplitCIFAR10,stale_t0_seed,4,4,600,0.865,0.03500000000000003,0.8933333333333333,0.08933333333333332,1.0,0.10666666666666667,0.8933333333333333,0.10666666666666669,0.9682835820895522,0.028333333333333332,0.9366666666666666,1.0
SplitCIFAR10,oracle_task,0,0,600,0.8866666666666667,0.013333333333333308,0.9333333333333333,0.09333333333333334,1.0,0.06666666666666667,0.9333333333333333,0.06666666666666665,0.95,0.04666666666666667,0.9266666666666666,1.0
SplitCIFAR10,oracle_task,0,1,600,0.9016666666666666,0.0,1.1466666666666667,0.11466666666666667,2.0,0.0,0.8666666666666667,0.1333333333333333,0.8942307692307693,0.09166666666666666,0.855,1.0
SplitCIFAR10,oracle_task,0,2,600,0.8783333333333333,0.021666666666666723,0.965,0.09649999999999999,1.0,0.035,0.965,0.03500000000000003,0.9101899827288429,0.08666666666666667,0.8983333333333333,1.0
SplitCIFAR10,oracle_task,0,3,600,0.9116666666666666,0.0,0.9416666666666667,0.09416666666666665,1.0,0.058333333333333334,0.9416666666666667,0.05833333333333335,0.968141592920354,0.03,0.945,1.0
SplitCIFAR10,oracle_task,0,4,600,0.9233333333333333,0.0,0.9516666666666667,0.09516666666666666,1.0,0.04833333333333333,0.9516666666666667,0.04833333333333334,0.9702276707530648,0.028333333333333332,0.9433333333333334,1.0
SplitCIFAR10,oracle_task,1,0,600,0.8983333333333333,0.0016666666666667052,0.9383333333333334,0.09383333333333332,1.0,0.06166666666666667,0.9383333333333334,0.06166666666666665,0.9573712255772646,0.04,0.9416666666666667,1.0
SplitCIFAR10,oracle_task,1,1,600,0.9183333333333333,0.0,1.2116666666666667,0.12116666666666667,2.0,0.0,0.8016666666666666,0.19833333333333336,0.9022869022869023,0.07833333333333334,0.8433333333333334,1.0
SplitCIFAR10,oracle_task,1,2,600,0.93,0.0,1.0866666666666667,0.10866666666666665,1.0,0.0016666666666666668,0.91,0.08999999999999997,0.924908424908425,0.06833333333333333,0.9016666666666666,1.0
SplitCIFAR10,oracle_task,1,3,600,0.915,0.0,0.9333333333333333,0.09333333333333332,1.0,0.06666666666666667,0.9333333333333333,0.06666666666666665,0.9803571428571428,0.018333333333333333,0.955,1.0
SplitCIFAR10,oracle_task,1,4,600,0.8983333333333333,0.0016666666666667052,0.9283333333333333,0.09283333333333331,1.0,0.07166666666666667,0.9283333333333333,0.07166666666666666,0.9676840215439856,0.03,0.94,1.0
SplitCIFAR10,oracle_task,2,0,600,0.91,0.0,0.9683333333333334,0.09683333333333333,1.0,0.03166666666666667,0.9683333333333334,0.03166666666666662,0.9397590361445783,0.058333333333333334,0.9266666666666666,1.0
SplitCIFAR10,oracle_task,2,1,600,0.9016666666666666,0.0,1.115,0.11149999999999999,2.0,0.0,0.885,0.11499999999999999,0.8907721280602636,0.09666666666666666,0.8533333333333334,1.0
SplitCIFAR10,oracle_task,2,2,600,0.9083333333333333,0.0,1.1866666666666668,0.11866666666666667,2.0,0.0016666666666666668,0.8133333333333334,0.18666666666666665,0.9118852459016393,0.07166666666666667,0.855,1.0
SplitCIFAR10,oracle_task,2,3,600,0.9183333333333333,0.0,0.9416666666666667,0.09416666666666665,1.0,0.058333333333333334,0.9416666666666667,0.05833333333333335,0.9752212389380531,0.023333333333333334,0.9566666666666667,1.0
SplitCIFAR10,oracle_task,2,4,600,0.9483333333333334,0.0,0.99,0.09899999999999999,1.0,0.015,0.98,0.020000000000000018,0.9625850340136054,0.03666666666666667,0.9533333333333334,1.0
SplitCIFAR10,oracle_task,3,0,600,0.8616666666666667,0.03833333333333333,0.8783333333333333,0.08783333333333332,1.0,0.12166666666666667,0.8783333333333333,0.1216666666666667,0.9810246679316889,0.016666666666666666,0.9616666666666667,1.0
SplitCIFAR10,oracle_task,3,1,600,0.9133333333333333,0.0,1.1683333333333332,0.11683333333333334,2.0,0.0,0.8416666666666667,0.15833333333333333,0.904950495049505,0.08,0.845,1.0
SplitCIFAR10,oracle_task,3,2,600,0.8866666666666667,0.013333333333333308,0.9683333333333334,0.09683333333333333,1.0,0.03166666666666667,0.9683333333333334,0.03166666666666662,0.9156626506024096,0.08166666666666667,0.9016666666666666,1.0
SplitCIFAR10,oracle_task,3,3,600,0.9216666666666666,0.0,0.9333333333333333,0.09333333333333334,1.0,0.06666666666666667,0.9333333333333333,0.06666666666666665,0.9875,0.011666666666666667,0.9666666666666667,1.0
SplitCIFAR10,oracle_task,3,4,600,0.9083333333333333,0.0,0.9733333333333334,0.09733333333333331,1.0,0.03,0.9666666666666667,0.033333333333333326,0.9362068965517242,0.06166666666666667,0.9216666666666666,1.0
SplitCIFAR10,oracle_task,4,0,600,0.905,0.0,0.935,0.09349999999999999,1.0,0.065,0.935,0.06499999999999995,0.9679144385026738,0.03,0.9416666666666667,1.0
SplitCIFAR10,oracle_task,4,1,600,0.865,0.03500000000000003,0.9916666666666667,0.09916666666666665,1.0,0.015,0.9783333333333334,0.021666666666666612,0.8773424190800682,0.12,0.875,1.0
SplitCIFAR10,oracle_task,4,2,600,0.8783333333333333,0.021666666666666723,1.0366666666666666,0.10366666666666666,1.0,0.01,0.9433333333333334,0.05666666666666664,0.892226148409894,0.10166666666666667,0.8683333333333333,1.0
SplitCIFAR10,oracle_task,4,3,600,0.9233333333333333,0.0,0.9566666666666667,0.09566666666666665,1.0,0.043333333333333335,0.9566666666666667,0.043333333333333335,0.9651567944250871,0.03333333333333333,0.95,1.0
SplitCIFAR10,oracle_task,4,4,600,0.9016666666666666,0.0,0.9466666666666667,0.09466666666666666,1.0,0.05333333333333334,0.9466666666666667,0.053333333333333344,0.9524647887323944,0.045,0.9366666666666666,1.0
SplitCIFAR10,inferred_bucket,0,0,600,0.8866666666666667,0.013333333333333308,0.9333333333333333,0.09333333333333334,1.0,0.06666666666666667,0.9333333333333333,0.06666666666666665,0.95,0.04666666666666667,0.9266666666666666,1.0
SplitCIFAR10,inferred_bucket,0,1,600,0.9016666666666666,0.0,1.1466666666666667,0.11466666666666667,2.0,0.0,0.8666666666666667,0.1333333333333333,0.8942307692307693,0.09166666666666666,0.855,1.0
SplitCIFAR10,inferred_bucket,0,2,600,0.8783333333333333,0.021666666666666723,0.965,0.09649999999999999,1.0,0.035,0.965,0.03500000000000003,0.9101899827288429,0.08666666666666667,0.8983333333333333,1.0
SplitCIFAR10,inferred_bucket,0,3,600,0.9116666666666666,0.0,0.9416666666666667,0.09416666666666665,1.0,0.058333333333333334,0.9416666666666667,0.05833333333333335,0.968141592920354,0.03,0.945,1.0
SplitCIFAR10,inferred_bucket,0,4,600,0.9233333333333333,0.0,0.9516666666666667,0.09516666666666666,1.0,0.04833333333333333,0.9516666666666667,0.04833333333333334,0.9702276707530648,0.028333333333333332,0.9433333333333334,1.0
SplitCIFAR10,inferred_bucket,1,0,600,0.8983333333333333,0.0016666666666667052,0.9383333333333334,0.09383333333333332,1.0,0.06166666666666667,0.9383333333333334,0.06166666666666665,0.9573712255772646,0.04,0.9416666666666667,1.0
SplitCIFAR10,inferred_bucket,1,1,600,0.9183333333333333,0.0,1.2116666666666667,0.12116666666666667,2.0,0.0,0.8016666666666666,0.19833333333333336,0.9022869022869023,0.07833333333333334,0.8433333333333334,1.0
SplitCIFAR10,inferred_bucket,1,2,600,0.93,0.0,1.0866666666666667,0.10866666666666665,1.0,0.0016666666666666668,0.91,0.08999999999999997,0.924908424908425,0.06833333333333333,0.9016666666666666,1.0
SplitCIFAR10,inferred_bucket,1,3,600,0.915,0.0,0.9333333333333333,0.09333333333333332,1.0,0.06666666666666667,0.9333333333333333,0.06666666666666665,0.9803571428571428,0.018333333333333333,0.955,1.0
SplitCIFAR10,inferred_bucket,1,4,600,0.8983333333333333,0.0016666666666667052,0.9283333333333333,0.09283333333333331,1.0,0.07166666666666667,0.9283333333333333,0.07166666666666666,0.9676840215439856,0.03,0.94,1.0
SplitCIFAR10,inferred_bucket,2,0,600,0.91,0.0,0.9683333333333334,0.09683333333333333,1.0,0.03166666666666667,0.9683333333333334,0.03166666666666662,0.9397590361445783,0.058333333333333334,0.9266666666666666,1.0
SplitCIFAR10,inferred_bucket,2,1,600,0.9016666666666666,0.0,1.115,0.11149999999999999,2.0,0.0,0.885,0.11499999999999999,0.8907721280602636,0.09666666666666666,0.8533333333333334,1.0
SplitCIFAR10,inferred_bucket,2,2,600,0.9083333333333333,0.0,1.1866666666666668,0.11866666666666667,2.0,0.0016666666666666668,0.8133333333333334,0.18666666666666665,0.9118852459016393,0.07166666666666667,0.855,1.0
SplitCIFAR10,inferred_bucket,2,3,600,0.9183333333333333,0.0,0.9416666666666667,0.09416666666666665,1.0,0.058333333333333334,0.9416666666666667,0.05833333333333335,0.9752212389380531,0.023333333333333334,0.9566666666666667,1.0
SplitCIFAR10,inferred_bucket,2,4,600,0.9483333333333334,0.0,0.99,0.09899999999999999,1.0,0.015,0.98,0.020000000000000018,0.9625850340136054,0.03666666666666667,0.9533333333333334,1.0
SplitCIFAR10,inferred_bucket,3,0,600,0.8616666666666667,0.03833333333333333,0.8783333333333333,0.08783333333333332,1.0,0.12166666666666667,0.8783333333333333,0.1216666666666667,0.9810246679316889,0.016666666666666666,0.9616666666666667,1.0
SplitCIFAR10,inferred_bucket,3,1,600,0.9133333333333333,0.0,1.1683333333333332,0.11683333333333334,2.0,0.0,0.8416666666666667,0.15833333333333333,0.904950495049505,0.08,0.845,1.0
SplitCIFAR10,inferred_bucket,3,2,600,0.8866666666666667,0.013333333333333308,0.9683333333333334,0.09683333333333333,1.0,0.03166666666666667,0.9683333333333334,0.03166666666666662,0.9156626506024096,0.08166666666666667,0.9016666666666666,1.0
SplitCIFAR10,inferred_bucket,3,3,600,0.9216666666666666,0.0,0.9333333333333333,0.09333333333333334,1.0,0.06666666666666667,0.9333333333333333,0.06666666666666665,0.9875,0.011666666666666667,0.9666666666666667,1.0
SplitCIFAR10,inferred_bucket,3,4,600,0.9083333333333333,0.0,0.9733333333333334,0.09733333333333331,1.0,0.03,0.9666666666666667,0.033333333333333326,0.9362068965517242,0.06166666666666667,0.9216666666666666,1.0
SplitCIFAR10,inferred_bucket,4,0,600,0.905,0.0,0.935,0.09349999999999999,1.0,0.065,0.935,0.06499999999999995,0.9679144385026738,0.03,0.9416666666666667,1.0
SplitCIFAR10,inferred_bucket,4,1,600,0.865,0.03500000000000003,0.9916666666666667,0.09916666666666665,1.0,0.015,0.9783333333333334,0.021666666666666612,0.8773424190800682,0.12,0.875,1.0
SplitCIFAR10,inferred_bucket,4,2,600,0.8783333333333333,0.021666666666666723,1.0366666666666666,0.10366666666666666,1.0,0.01,0.9433333333333334,0.05666666666666664,0.892226148409894,0.10166666666666667,0.8683333333333333,1.0
SplitCIFAR10,inferred_bucket,4,3,600,0.9233333333333333,0.0,0.9566666666666667,0.09566666666666665,1.0,0.043333333333333335,0.9566666666666667,0.043333333333333335,0.9651567944250871,0.03333333333333333,0.95,1.0
SplitCIFAR10,inferred_bucket,4,4,600,0.9016666666666666,0.0,0.9466666666666667,0.09466666666666666,1.0,0.05333333333333334,0.9466666666666667,0.053333333333333344,0.9524647887323944,0.045,0.9366666666666666,1.0
SplitCIFAR10,oracle_qhat_selected_by_inferred_context,0,0,600,0.8866666666666667,0.013333333333333308,0.9333333333333333,0.09333333333333334,1.0,0.06666666666666667,0.9333333333333333,0.06666666666666665,0.95,0.04666666666666667,0.9266666666666666,1.0
SplitCIFAR10,oracle_qhat_selected_by_inferred_context,0,1,600,0.9016666666666666,0.0,1.1466666666666667,0.11466666666666667,2.0,0.0,0.8666666666666667,0.1333333333333333,0.8942307692307693,0.09166666666666666,0.855,1.0
SplitCIFAR10,oracle_qhat_selected_by_inferred_context,0,2,600,0.8783333333333333,0.021666666666666723,0.965,0.09649999999999999,1.0,0.035,0.965,0.03500000000000003,0.9101899827288429,0.08666666666666667,0.8983333333333333,1.0
SplitCIFAR10,oracle_qhat_selected_by_inferred_context,0,3,600,0.9116666666666666,0.0,0.9416666666666667,0.09416666666666665,1.0,0.058333333333333334,0.9416666666666667,0.05833333333333335,0.968141592920354,0.03,0.945,1.0
SplitCIFAR10,oracle_qhat_selected_by_inferred_context,0,4,600,0.9233333333333333,0.0,0.9516666666666667,0.09516666666666666,1.0,0.04833333333333333,0.9516666666666667,0.04833333333333334,0.9702276707530648,0.028333333333333332,0.9433333333333334,1.0
SplitCIFAR10,oracle_qhat_selected_by_inferred_context,1,0,600,0.8983333333333333,0.0016666666666667052,0.9383333333333334,0.09383333333333332,1.0,0.06166666666666667,0.9383333333333334,0.06166666666666665,0.9573712255772646,0.04,0.9416666666666667,1.0
SplitCIFAR10,oracle_qhat_selected_by_inferred_context,1,1,600,0.9183333333333333,0.0,1.2116666666666667,0.12116666666666667,2.0,0.0,0.8016666666666666,0.19833333333333336,0.9022869022869023,0.07833333333333334,0.8433333333333334,1.0
SplitCIFAR10,oracle_qhat_selected_by_inferred_context,1,2,600,0.93,0.0,1.0866666666666667,0.10866666666666665,1.0,0.0016666666666666668,0.91,0.08999999999999997,0.924908424908425,0.06833333333333333,0.9016666666666666,1.0
SplitCIFAR10,oracle_qhat_selected_by_inferred_context,1,3,600,0.915,0.0,0.9333333333333333,0.09333333333333332,1.0,0.06666666666666667,0.9333333333333333,0.06666666666666665,0.9803571428571428,0.018333333333333333,0.955,1.0
SplitCIFAR10,oracle_qhat_selected_by_inferred_context,1,4,600,0.8983333333333333,0.0016666666666667052,0.9283333333333333,0.09283333333333331,1.0,0.07166666666666667,0.9283333333333333,0.07166666666666666,0.9676840215439856,0.03,0.94,1.0
SplitCIFAR10,oracle_qhat_selected_by_inferred_context,2,0,600,0.91,0.0,0.9683333333333334,0.09683333333333333,1.0,0.03166666666666667,0.9683333333333334,0.03166666666666662,0.9397590361445783,0.058333333333333334,0.9266666666666666,1.0
SplitCIFAR10,oracle_qhat_selected_by_inferred_context,2,1,600,0.9016666666666666,0.0,1.115,0.11149999999999999,2.0,0.0,0.885,0.11499999999999999,0.8907721280602636,0.09666666666666666,0.8533333333333334,1.0
SplitCIFAR10,oracle_qhat_selected_by_inferred_context,2,2,600,0.9083333333333333,0.0,1.1866666666666668,0.11866666666666667,2.0,0.0016666666666666668,0.8133333333333334,0.18666666666666665,0.9118852459016393,0.07166666666666667,0.855,1.0
SplitCIFAR10,oracle_qhat_selected_by_inferred_context,2,3,600,0.9183333333333333,0.0,0.9416666666666667,0.09416666666666665,1.0,0.058333333333333334,0.9416666666666667,0.05833333333333335,0.9752212389380531,0.023333333333333334,0.9566666666666667,1.0
SplitCIFAR10,oracle_qhat_selected_by_inferred_context,2,4,600,0.9483333333333334,0.0,0.99,0.09899999999999999,1.0,0.015,0.98,0.020000000000000018,0.9625850340136054,0.03666666666666667,0.9533333333333334,1.0
SplitCIFAR10,oracle_qhat_selected_by_inferred_context,3,0,600,0.8616666666666667,0.03833333333333333,0.8783333333333333,0.08783333333333332,1.0,0.12166666666666667,0.8783333333333333,0.1216666666666667,0.9810246679316889,0.016666666666666666,0.9616666666666667,1.0
SplitCIFAR10,oracle_qhat_selected_by_inferred_context,3,1,600,0.9133333333333333,0.0,1.1683333333333332,0.11683333333333334,2.0,0.0,0.8416666666666667,0.15833333333333333,0.904950495049505,0.08,0.845,1.0
SplitCIFAR10,oracle_qhat_selected_by_inferred_context,3,2,600,0.8866666666666667,0.013333333333333308,0.9683333333333334,0.09683333333333333,1.0,0.03166666666666667,0.9683333333333334,0.03166666666666662,0.9156626506024096,0.08166666666666667,0.9016666666666666,1.0
SplitCIFAR10,oracle_qhat_selected_by_inferred_context,3,3,600,0.9216666666666666,0.0,0.9333333333333333,0.09333333333333334,1.0,0.06666666666666667,0.9333333333333333,0.06666666666666665,0.9875,0.011666666666666667,0.9666666666666667,1.0
SplitCIFAR10,oracle_qhat_selected_by_inferred_context,3,4,600,0.9083333333333333,0.0,0.9733333333333334,0.09733333333333331,1.0,0.03,0.9666666666666667,0.033333333333333326,0.9362068965517242,0.06166666666666667,0.9216666666666666,1.0
SplitCIFAR10,oracle_qhat_selected_by_inferred_context,4,0,600,0.905,0.0,0.935,0.09349999999999999,1.0,0.065,0.935,0.06499999999999995,0.9679144385026738,0.03,0.9416666666666667,1.0
SplitCIFAR10,oracle_qhat_selected_by_inferred_context,4,1,600,0.865,0.03500000000000003,0.9916666666666667,0.09916666666666665,1.0,0.015,0.9783333333333334,0.021666666666666612,0.8773424190800682,0.12,0.875,1.0
